City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,hit,33.6416,42.8251,15.53,44,1,4.2,IQ,1678410087
283,muzhi,65.3667,64.6667,-6.88,95,98,4.13,RU,1678410087
284,buraydah,26.326,43.975,15.25,50,78,6.59,SA,1678409602
285,pangoa,-12.1167,-73.0,21.01,99,100,0.85,PE,1678410087
286,fort nelson,58.8053,-122.7002,-10.23,57,20,1.03,CA,1678409854
287,xuddur,4.1213,43.8894,22.86,74,17,7.13,SO,1678409809
288,cap malheureux,-19.9842,57.6142,25.26,89,100,1.34,MU,1678410001
289,mitsamiouli,-11.3847,43.2844,27.62,76,75,5.25,KM,1678409847
290,lazarev,52.225,141.5131,-8.8,86,38,1.26,RU,1678410088
291,lynn haven,30.2455,-85.6483,21.14,85,0,1.79,US,1678410088
292,inongo,-1.95,18.2667,21.67,92,100,0.17,CD,1678410088
293,xiaoshi,41.2971,124.1209,9.39,59,100,4.04,CN,1678410088
294,khatanga,71.9667,102.5,-27.09,96,100,4.77,RU,1678409807
295,jacareacanga,-6.2222,-57.7528,22.97,97,100,0.78,BR,1678410088
296,barentu,15.1139,37.5928,19.2,54,36,1.25,ER,1678410088
297,pangnirtung,66.1451,-65.7125,-13.31,85,4,2.11,CA,1678409835
298,scarborough,54.2797,-0.4044,4.25,82,100,4.92,GB,1678409845
299,dunedin,-45.8742,170.5036,18.22,60,67,1.79,NZ,1678409792
300,mount isa,-20.7333,139.5,22.87,94,100,5.66,AU,1678409809
301,algeciras,36.1333,-5.4505,16.82,88,40,4.12,ES,1678409639
302,morehead,37.2711,-87.1764,10.55,96,100,0.0,US,1678410089
303,pingxiang,27.6167,113.85,20.12,46,7,1.66,CN,1678410089
304,zhigansk,66.7697,123.3711,-15.08,94,100,2.51,RU,1678410026
305,kjollefjord,70.9457,27.3465,-7.97,93,100,5.66,NO,1678410089
306,raudeberg,61.9875,5.1352,-5.58,54,0,2.74,NO,1678410089
307,cherskiy,68.75,161.3,-20.02,92,100,1.86,RU,1678409813
308,ilulissat,69.2167,-51.1,-22.45,91,38,1.66,GL,1678409808
309,gold coast,-28.0,153.4333,31.8,77,100,6.69,AU,1678410090
310,avila,40.5833,-5.0,7.58,83,100,5.62,ES,1678410014
311,paducah,37.0834,-88.6001,11.12,93,100,0.0,US,1678410090
312,elliot lake,46.3834,-82.6331,-3.12,81,100,4.17,CA,1678410090
313,namibe,-15.1961,12.1522,21.61,76,96,2.36,AO,1678409834
314,honiara,-9.4333,159.95,27.12,83,93,0.49,SB,1678410035
315,tauramena,5.0183,-72.7492,24.5,76,99,1.06,CO,1678410090
316,binzhou,37.3667,118.0167,20.27,21,5,5.67,CN,1678410090
317,montbrison,45.6667,4.0833,10.19,77,80,5.0,FR,1678409812
318,fairbanks,64.8378,-147.7164,-3.62,87,100,4.63,US,1678409702
319,nantucket,41.2835,-70.0995,4.52,78,34,7.22,US,1678410028
320,monostorpalyi,47.4,21.7833,9.18,93,0,3.09,HU,1678410091
321,baiyin,36.5583,104.2081,7.43,26,5,2.64,CN,1678410090
322,te anau,-45.4167,167.7167,18.18,41,39,3.27,NZ,1678409807
323,el seibo,18.7641,-69.0375,22.53,66,83,4.92,DO,1678410091
324,praia,14.9215,-23.5087,24.3,53,0,7.2,CV,1678409841
325,arlit,18.7369,7.3853,27.44,11,96,5.6,NE,1678410091
326,lake havasu city,34.4839,-114.3224,23.59,12,0,3.09,US,1678410091
327,abashiri,44.0213,144.2697,3.86,93,100,4.8,JP,1678410092
328,bani walid,31.7566,13.9942,18.07,47,5,2.16,LY,1678410092
329,tambun,-6.2641,107.0712,29.95,89,20,1.54,ID,1678410092
330,egvekinot,66.3167,-179.1667,-10.65,94,100,3.0,RU,1678409849
331,williams lake,52.1415,-122.1445,-1.08,53,97,0.89,CA,1678410092
332,balkhash,46.844,74.9804,-9.66,79,0,8.0,KZ,1678409832
333,columbus,39.9612,-82.9988,9.13,50,0,3.6,US,1678410092
334,gdov,58.7406,27.8122,-17.1,98,34,2.17,RU,1678410092
335,epernay,49.05,3.95,11.06,85,100,9.25,FR,1678410008
336,chipinge,-20.1883,32.6236,18.17,97,100,0.91,ZW,1678410092
337,acapulco,16.8634,-99.8901,25.11,75,0,4.64,MX,1678410093
338,naifaru,5.4444,73.3657,27.62,74,7,7.63,MV,1678410093
339,margate,51.3813,1.3862,9.27,92,100,0.89,GB,1678409659
340,anastacio,-20.4836,-55.8069,23.36,92,56,1.46,BR,1678410093
341,ixtapa,20.7,-105.2,24.01,81,100,1.79,MX,1678410093
342,westport,41.1415,-73.3579,5.97,59,8,2.68,US,1678409826
343,avera,33.194,-82.5271,15.31,59,100,1.33,US,1678409843
344,warri,5.5167,5.75,25.84,89,97,1.5,NG,1678410093
345,aykhal,66.0,111.5,-21.1,97,100,4.62,RU,1678409596
346,elat,29.5581,34.9482,14.91,63,0,2.06,IL,1678409808
347,samfya,-11.3649,29.5565,18.2,93,100,1.65,ZM,1678410094
348,kultuk,51.7208,103.6956,-9.74,91,100,1.06,RU,1678410094
349,hailun,47.45,126.9333,1.22,63,100,5.45,CN,1678410094
350,atar,20.5169,-13.0499,24.01,15,0,3.95,MR,1678409841
351,lazaro cardenas,17.9583,-102.2,24.72,73,15,4.55,MX,1678410043
352,nigde,37.8333,34.75,3.94,79,100,2.53,TR,1678409891
353,divnomorskoye,44.5011,38.1353,9.12,96,97,4.61,RU,1678410094
354,baghdad,33.3406,44.4009,13.95,67,0,2.57,IQ,1678409633
355,general roca,-39.0333,-67.5833,20.9,43,100,6.89,AR,1678410094
356,dauphin,51.1494,-100.0502,-13.55,98,100,1.36,CA,1678410094
357,qena,26.1615,32.7183,17.61,31,0,0.92,EG,1678410095
358,raga,8.4596,25.678,26.12,19,100,1.21,SS,1678409807
359,mangrol,21.1167,70.1167,24.87,38,0,3.87,IN,1678410095
360,belmonte,-15.8631,-38.8828,24.95,87,100,3.87,BR,1678409813
361,tacoaleche,22.8167,-102.4167,19.93,15,75,1.7,MX,1678410095
362,eslov,55.8393,13.3039,0.57,89,100,1.87,SE,1678410095
363,keffi,8.8486,7.8736,28.82,38,97,0.49,NG,1678410095
364,gizo,-8.103,156.8419,27.77,76,100,2.33,SB,1678410096
365,carutapera,-1.195,-46.02,24.41,93,100,1.95,BR,1678410048
366,mbanza-ngungu,-5.25,14.8667,20.32,96,100,0.69,CD,1678410096
367,kiama,-34.6833,150.8667,25.77,63,0,3.53,AU,1678410096
368,bengkulu,-3.8004,102.2655,24.79,86,100,1.37,ID,1678409829
369,kodinsk,58.6881,99.1844,-22.07,95,41,3.04,RU,1678410027
370,vostok,46.4856,135.8833,-2.12,88,85,0.88,RU,1678409837
371,buala,-8.145,159.5921,27.49,78,100,0.88,SB,1678410096
372,bharatpur,27.2167,77.4833,18.49,47,0,1.34,IN,1678410096
373,viedma,-40.8135,-62.9967,19.14,69,100,5.67,AR,1678409794
374,ellensburg,46.9965,-120.5479,5.69,68,100,3.13,US,1678410096
375,muros,42.7762,-9.0603,14.49,88,69,5.78,ES,1678410016
376,bonthe,7.5264,-12.505,24.66,91,10,1.18,SL,1678410097
377,port macquarie,-31.4333,152.9167,26.05,63,93,4.06,AU,1678409863
378,eydhafushi,5.1033,73.0708,27.64,73,5,7.35,MV,1678410097
379,cabo san lucas,22.8909,-109.9124,24.78,56,100,3.54,MX,1678409809
380,darhan,49.4867,105.9228,-7.45,65,100,3.25,MN,1678410097
381,geraldton,-28.7667,114.6,22.23,78,40,4.12,AU,1678409845
382,merauke,-8.4667,140.3333,29.21,65,43,3.62,ID,1678410097
383,alampur,15.8833,78.15,21.8,48,0,2.75,IN,1678410097
384,lishan,31.8576,113.2951,19.18,55,93,3.89,CN,1678410097
385,rasulabad,26.75,80.4833,18.97,38,0,2.93,IN,1678410098
386,joao pinheiro,-17.7425,-46.1725,21.88,70,100,1.87,BR,1678410098
387,arica,-18.475,-70.3042,23.6,70,17,1.92,CL,1678410098
388,nalut,30.3333,10.85,18.46,47,0,1.99,LY,1678410098
389,hilton head island,32.2163,-80.7526,17.06,67,0,3.09,US,1678410098
390,port augusta,-32.5,137.7667,25.43,32,0,2.97,AU,1678410050
391,lasa,46.6166,10.7002,7.23,95,100,1.57,IT,1678410098
392,nicoya,10.1483,-85.452,25.77,66,13,3.25,CR,1678410098
393,hithadhoo,-0.6,73.0833,27.16,71,16,1.47,MV,1678409561
394,cabra,37.4725,-4.4421,12.84,87,100,2.98,ES,1678410099
395,andenes,69.3143,16.1194,-3.93,86,100,15.43,NO,1678410099
396,quelimane,-17.8786,36.8883,24.9,87,100,5.14,MZ,1678409852
397,vestmanna,62.1564,-7.1664,-2.49,86,100,8.23,FO,1678410099
398,bako,5.7833,36.5667,20.84,56,99,1.63,ET,1678410099
399,witu,-2.3889,40.4382,26.09,92,43,2.18,KE,1678410099
400,farmington,36.7281,-108.2187,11.38,11,0,2.06,US,1678410099
401,phalaborwa,-23.943,31.1411,21.52,94,13,2.96,ZA,1678410099
402,antsohihy,-14.8796,47.9875,22.65,94,100,1.45,MG,1678410099
403,udachnyy,66.4167,112.4,-21.42,83,100,4.3,RU,1678410100
404,kirakira,-10.4544,161.9205,28.24,79,82,0.17,SB,1678409815
405,imbituba,-28.24,-48.6703,24.18,80,100,1.59,BR,1678410100
406,ugoofaaru,5.6667,73.0,27.61,74,12,6.83,MV,1678410100
407,takestan,36.0696,49.6959,9.57,81,100,1.74,IR,1678409871
408,boende,-0.2167,20.8667,21.71,87,100,0.47,CD,1678409873
409,biak,-0.9131,122.8766,27.94,67,15,0.19,ID,1678409842
410,los llanos de aridane,28.6585,-17.9182,16.86,80,40,3.6,ES,1678409847
411,filingue,14.3521,3.3168,29.27,13,32,2.78,NE,1678410100
412,muyezerskiy,63.9333,31.65,-12.88,92,77,5.12,RU,1678410100
413,noyabrsk,63.1994,75.4507,-12.99,94,100,12.67,RU,1678410101
414,richards bay,-28.783,32.0377,23.03,95,11,1.21,ZA,1678410101
415,kazachinskoye,57.6953,93.2761,-27.61,100,51,1.48,RU,1678410101
416,borogontsy,62.6683,131.1683,-13.56,89,98,4.97,RU,1678410101
417,sorland,67.667,12.6934,-2.08,54,100,8.87,NO,1678410101
418,izhma,65.0083,53.9113,-5.41,88,100,5.08,RU,1678410101
419,cockburn town,21.4612,-71.1419,23.53,60,6,6.49,TC,1678409846
420,jining,35.405,116.5814,18.72,42,0,4.96,CN,1678410101
421,mutoko,-17.397,32.2268,15.41,81,98,1.89,ZW,1678410044
422,saldanha,-33.0117,17.9442,15.03,80,0,1.5,ZA,1678409803
423,seoul,37.5683,126.9778,7.66,100,75,1.54,KR,1678410020
424,enshi,30.3,109.4833,15.79,74,100,1.69,CN,1678410102
425,suntar,62.1444,117.6319,-11.72,91,100,6.66,RU,1678410027
426,linqiong,30.4159,103.4609,16.04,76,99,1.74,CN,1678410102
427,adilcevaz,38.8039,42.7342,1.54,60,3,1.06,TR,1678410102
428,graham,47.0529,-122.2943,7.99,69,100,3.09,US,1678410102
429,shar,49.5886,81.0453,-8.16,79,9,2.71,KZ,1678410102
430,touros,-5.1989,-35.4608,26.25,80,100,5.44,BR,1678410102
431,north platte,41.1239,-100.7654,0.62,77,6,3.13,US,1678409822
432,nioki,-2.7167,17.6833,21.73,97,100,1.28,CD,1678410103
433,briancon,44.9,6.65,4.97,95,91,1.63,FR,1678410103
434,vikulovo,56.8167,70.6107,-3.8,83,100,7.0,RU,1678410103
435,babu,24.4167,111.5167,24.35,46,0,1.91,CN,1678410103
436,deputatskiy,69.3,139.9,-27.36,83,4,0.99,RU,1678409820
437,spasskoye,44.6108,132.7969,0.41,96,100,1.32,RU,1678410103
438,lira,2.235,32.9097,22.3,55,80,1.48,UG,1678410103
439,mahon,39.8885,4.2658,15.31,67,0,4.12,ES,1678410003
440,kastamonu,41.5,33.6667,6.25,75,100,0.96,TR,1678410015
441,fort-shevchenko,44.5086,50.263,7.82,90,100,2.35,KZ,1678410103
442,codrington,-38.2667,141.9667,18.6,63,100,2.97,AU,1678409857
443,bom jesus,-9.0744,-44.3586,26.72,46,100,1.31,BR,1678410104
444,marica,-22.9194,-42.8186,25.01,84,61,2.74,BR,1678410104
445,lincoln,40.8,-96.667,1.76,82,100,6.17,US,1678410104
446,mbini,1.574,9.6134,26.44,89,100,1.78,GQ,1678410104
447,mikhaylovka,50.06,43.2379,4.32,91,50,4.56,RU,1678410104
448,ponta delgada,37.7333,-25.6667,17.4,94,75,9.77,PT,1678409852
449,limon,10.0,-83.0333,23.92,86,100,2.58,CR,1678410104
450,hansi,29.1,75.9667,16.94,35,0,1.77,IN,1678410105
451,morondava,-20.2833,44.2833,25.88,81,100,3.81,MG,1678409847
452,paita,-5.0892,-81.1144,25.29,82,100,7.99,PE,1678410105
453,lisieux,49.1667,0.1667,10.2,88,61,8.99,FR,1678410105
454,upata,8.0086,-62.3989,25.66,74,100,2.31,VE,1678410064
455,santa vitoria do palmar,-33.5189,-53.3681,19.81,90,1,3.19,BR,1678410105
456,traiguen,-38.25,-72.6833,14.2,89,100,1.5,CL,1678410105
457,constitucion,-35.3333,-72.4167,14.14,97,35,3.49,CL,1678409840
458,yatou,37.15,122.3833,13.11,59,0,4.06,CN,1678410105
459,pitimbu,-7.4706,-34.8086,26.81,73,100,5.14,BR,1678410105
460,chingirlau,51.095,54.0814,-0.95,88,96,4.57,KZ,1678410106
461,montecristo,8.2971,-74.4733,26.04,73,95,0.34,CO,1678410106
462,paracuru,-3.41,-39.0306,27.84,90,100,5.91,BR,1678410106
463,revelstoke,50.9832,-118.2023,1.55,82,23,1.04,CA,1678410106
464,port elizabeth,-33.918,25.5701,17.4,88,0,1.03,ZA,1678409722
465,albanel,48.8832,-72.4487,-2.52,81,17,4.41,CA,1678410106
466,selenice,40.5306,19.6358,13.62,80,100,3.54,AL,1678410106
467,gamba,-2.65,10.0,24.59,90,100,1.63,GA,1678410063
468,pacific grove,36.6177,-121.9166,12.46,85,100,10.28,US,1678410106
469,yuli,9.6989,10.2744,26.83,14,100,2.2,NG,1678410107
470,matara,5.9485,80.5353,24.35,84,100,3.93,LK,1678409811
471,ampanihy,-24.7,44.75,22.42,92,89,1.89,MG,1678410107
472,kurumkan,54.3,110.3,-13.79,79,12,3.35,RU,1678410107
473,laredo,27.5064,-99.5075,29.16,37,0,2.57,US,1678410107
474,pandan,14.0453,124.1694,25.26,75,57,7.34,PH,1678410107
475,yamethin,20.4333,96.15,25.74,26,22,1.94,MM,1678410078
476,aklavik,68.2191,-135.0107,-14.0,78,100,8.75,CA,1678409698
477,yarega,63.4354,53.5765,-5.52,92,100,4.0,RU,1678410107
478,bulgan,48.8125,103.5347,-7.49,37,20,1.37,MN,1678410108
479,nouadhibou,20.931,-17.0347,19.8,70,0,8.02,MR,1678410032
480,rawson,-43.3002,-65.1023,17.98,57,9,3.82,AR,1678410034
481,mastic beach,40.7668,-72.8521,6.11,60,0,4.63,US,1678410108
482,yuryuzan,54.8633,58.4219,3.15,88,100,4.97,RU,1678410108
483,ndele,8.4109,20.6473,24.36,41,99,1.97,CF,1678410108
484,xining,36.6167,101.7667,3.62,25,64,0.52,CN,1678409664
485,tual,-5.6667,132.75,28.29,76,70,4.98,ID,1678409842
486,guymon,36.6828,-101.4816,7.0,57,0,2.57,US,1678410108
487,dhuburi,26.0333,89.9667,21.1,37,76,1.6,IN,1678410109
488,delijan,33.9905,50.6838,11.07,63,39,2.38,IR,1678410109
489,pias,15.3453,121.0747,26.78,63,15,2.86,PH,1678410109
490,xuanzhou,30.9525,118.7553,20.2,44,86,2.42,CN,1678410109
491,college,64.8569,-147.8028,-3.63,87,100,4.63,US,1678409811
492,pedernales,18.0384,-71.744,24.58,76,53,0.48,DO,1678410109
493,maniitsoq,65.4167,-52.9,-9.84,73,23,4.8,GL,1678410109
494,maceio,-9.6658,-35.7353,26.69,78,0,2.57,BR,1678409555
495,troitsko-pechorsk,62.7084,56.1964,-4.83,91,100,4.4,RU,1678410110
496,kudahuvadhoo,2.6708,72.8944,27.3,76,76,5.74,MV,1678409820
497,mwandiga,-4.83,29.6581,21.45,87,100,4.82,TZ,1678410110
498,anderson,34.5334,-82.6499,15.35,51,100,2.57,US,1678410110
499,bubaque,11.2833,-15.8333,25.56,73,94,5.76,GW,1678410045
500,borba,-4.3878,-59.5939,22.8,99,100,1.1,BR,1678410110
501,guerrero negro,27.9769,-114.0611,15.21,68,6,7.52,MX,1678409842
502,awash,8.9833,40.1667,22.06,68,74,0.88,ET,1678410110
503,bar-le-duc,48.75,5.1667,10.21,87,90,9.43,FR,1678410110
504,walvis bay,-22.9575,14.5053,15.05,80,0,5.94,NA,1678410110
505,alugan,12.2188,125.4808,25.93,79,34,5.36,PH,1678410051
506,ketchikan,55.3422,-131.6461,1.93,64,99,2.44,US,1678410023
507,belyy yar,53.6039,91.3903,-10.06,81,40,2.0,RU,1678410111
508,koslan,63.4564,48.8989,-10.13,97,98,2.85,RU,1678410111
509,seydisehir,37.4193,31.8453,5.09,77,47,2.53,TR,1678410111
510,port blair,11.6667,92.75,24.02,88,20,0.0,IN,1678409802
511,san quintin,30.4833,-115.95,14.41,72,2,6.18,MX,1678410111
512,uige,-7.6087,15.0613,19.67,98,100,0.06,AO,1678410111
513,predivinsk,57.0669,93.4378,-27.83,100,90,1.3,RU,1678410111
514,thibodaux,29.7958,-90.8229,25.55,77,8,1.34,US,1678410112
515,sioux lookout,50.1001,-91.917,-2.96,54,75,2.57,CA,1678409863
516,iqaluit,63.7506,-68.5145,-15.15,85,0,8.23,CA,1678409828
517,baruun-urt,46.6806,113.2792,-2.34,48,98,11.63,MN,1678410028
518,changchun,43.88,125.3228,8.55,41,100,6.51,CN,1678410112
519,moanda,-1.5575,13.2178,20.72,99,100,1.96,GA,1678410112
520,odweyne,9.4092,45.064,19.89,53,100,3.87,SO,1678410112
521,bandarbeyla,9.4942,50.8122,25.64,76,42,4.46,SO,1678410112
522,bordusani,44.4833,27.9,12.74,81,98,4.75,RO,1678410113
523,mehamn,71.0357,27.8492,-8.03,93,100,5.66,NO,1678409838
524,marathon,44.9,-89.7668,-0.75,73,100,0.45,US,1678410113
525,mgandu,-5.95,34.1333,17.29,86,100,0.67,TZ,1678410113
526,carauari,-4.8828,-66.8958,22.73,96,99,0.9,BR,1678410113
527,leningradskiy,69.3833,178.4167,-5.04,83,100,3.09,RU,1678410030
528,ayorou,14.7308,0.9174,29.57,28,27,3.11,NE,1678410044
529,ascension,30.2169,-90.9001,26.12,70,0,1.54,US,1678410113
530,yenagoa,4.9247,6.2642,25.42,91,39,1.7,NG,1678410113
531,hirara,24.8,125.2833,20.56,65,0,8.7,JP,1678410114
532,xichang,27.8964,102.2634,12.11,70,0,0.82,CN,1678410114
533,labuhan,-6.8844,112.2051,26.36,79,14,3.41,ID,1678410114
534,winnemucca,40.973,-117.7357,5.03,42,100,1.54,US,1678410114
535,tabou,4.423,-7.3528,26.85,87,59,3.29,CI,1678410114
536,shelburne,44.0787,-80.2041,-2.65,79,100,2.47,CA,1678410103
537,solvychegodsk,61.3305,46.9156,-7.48,96,100,2.57,RU,1678410114
538,oranjemund,-28.55,16.4333,15.88,87,0,2.36,NA,1678410011
539,kiruna,67.8557,20.2251,-14.49,92,91,3.6,SE,1678409844
540,sibolga,1.7427,98.7792,25.28,83,41,1.04,ID,1678409829
541,ryotsu,38.0833,138.4333,10.46,86,100,5.11,JP,1678410115
542,manzhouli,49.6,117.4333,-3.07,95,100,8.06,CN,1678410115
543,hudson bay,52.85,-102.3842,-14.81,96,87,2.45,CA,1678410115
544,ozernovskiy,51.5,156.5167,-3.04,84,100,1.07,RU,1678410115
545,pemangkat,1.1667,108.9667,25.44,88,82,2.98,ID,1678410115
546,ereymentau,51.6199,73.1033,-8.1,62,100,3.02,KZ,1678410115
547,arandis,-22.4167,14.9667,19.02,46,0,1.3,NA,1678410063
548,tabas,33.5959,56.9244,21.2,45,100,6.73,IR,1678410098
549,nizwa,22.9333,57.5333,18.87,31,26,0.46,OM,1678410116
550,roseburg,43.2165,-123.3417,9.06,70,100,5.14,US,1678410116
551,salalah,17.0151,54.0924,22.25,77,71,0.98,OM,1678409730
552,zhanaozen,43.3,52.8,9.55,64,100,1.89,KZ,1678410116
553,broken hill,-31.95,141.4333,22.74,30,0,5.09,AU,1678410116
554,olafsvik,64.8945,-23.7142,-4.41,61,72,12.03,IS,1678409847
555,south lake tahoe,38.9332,-119.9844,2.15,91,100,9.26,US,1678410116
556,siva,29.2041,25.5195,14.45,60,0,2.03,EG,1678410117
557,bichena,10.45,38.2,13.18,72,100,0.82,ET,1678410117
558,jimenez,28.3333,-105.4,25.12,23,100,2.62,MX,1678410117
559,darnah,32.767,22.6367,15.0,56,0,2.57,LY,1678410013
560,faya,18.3851,42.4509,13.29,74,96,3.56,SA,1678409823
561,wencheng,33.0559,113.7978,20.84,45,95,4.49,CN,1678410117
562,tecoanapa,16.5167,-98.75,25.44,74,0,3.78,MX,1678410117
563,carupano,10.6678,-63.2585,24.32,89,90,3.34,VE,1678410117
564,alofi,-19.0595,-169.9187,26.94,78,100,7.72,NU,1678409866
565,puerto penasco,31.3167,-113.5333,18.28,66,3,2.24,MX,1678410118
566,jaleswar,26.6471,85.8008,18.91,30,0,2.8,NP,1678410118
567,skjervoy,70.0311,20.9714,-5.0,69,100,7.03,NO,1678410118
